sequence	trait1	metadata_NSTI
Dyadobacter_beijingensis-_-DQ335125--_A54_T	18.7514076922271	0.89399
Dyadobacter_bucti-_-MH447265--_QTA69_T	18.7514076922271	0.81499
Dyadobacter_chenhuakuii-_-OM884033--_CY22T	18.7514076922271	0.86614
Dyadobacter_chenwenxiniae-_-OM857832--_LJ419T	18.7514076922271	0.87257
Dyadobacter_crusticola-_-AJ821885--_CP183-8_T	18.7514076922271	0.8396
Dyadobacter_endophyticus-_-KT003984--_65_T	18.7514076922271	0.8797
Dyadobacter_fanqingshengii-_-OM857592--_CY399T	18.7514076922271	0.856
Dyadobacter_fermentans-_-AF137029--_NS114_T	18.7514076922271	0.86664
Dyadobacter_flavalbus-_-KX601106--_NS28_T	18.7514076922271	0.8186
Dyadobacter_flavus-_-KY117465--_S-53_T	18.7514076922271	0.82928
Dyadobacter_frigoris-_-MK272787--_AR-3-8_T	18.7514076922271	0.87404
Dyadobacter_ginsengisoli-_-AB245369--_Gsoil_043_T	18.7514076922271	0.83867
Dyadobacter_hamtensis-_-AJ619978--_HHS_11_T	18.7514076922271	0.85891
Dyadobacter_jejuensis-_-JN597283--_AM1R11_T	18.7514076922271	0.83126
Dyadobacter_jiangsuensis-_-KP318954--_L-1_T	18.7514076922271	0.86223
Dyadobacter_koreensis-_-AB681383--_NBRC_101116_T	18.7514076922271	0.85957
Dyadobacter_luticola-_-KY937208--_T17_T	18.7514076922271	0.82484
Dyadobacter_pollutisoli-_-MW173247--_U1T	18.7514076922271	0.79762
Dyadobacter_psychrophilus-_-GQ131577--_BZ26_T	18.7514076922271	0.84742
Dyadobacter_psychrotolerans-_-MK272786--_AR-3-6_T	18.7514076922271	0.88045
Dyadobacter_sandarakinus-_-MN154397--_56T	18.7514076922271	0.82788
Dyadobacter_sediminis-_-KJ473428--_Z12_T	18.7514076922271	0.80847
Dyadobacter_soli-_-GQ241324--_MJ20_T	18.7514076922271	0.86264
Dyadobacter_subterraneus-_-MN165456--_UP-52_T	18.7514076922271	0.82367
Dyadobacter_terricola-_-KY117482--_A27_T	18.7514076922271	0.88227
Dyadobacter_tibetensis-_-JQ824420--_Y620-1_T	18.7514076922271	0.85176
Dyella_acidiphila-_-MH393407--_7MK23_T	8.22014147600838	0.36619
Dyella_acidisoli-_-KX430826--_4M-Z03_T	8.22014147600838	0.35035
Dyella_agri-_-KY313412--_DKC-1_T	8.22014147600838	0.39837
Dyella_amyloliquefaciens-_-KP938954--_DHC06_T	8.22014147600838	0.34191
Dyella_caseinilytica-_-KU296960--_DHOB09_T	8.22014147600838	0.3634
Dyella_choica-_-KY433857--_4M-K27_T	8.22014147600838	0.35996
Dyella_dinghuensis-_-KY194795--_DHOA06_T	8.22014147600838	0.36546
Dyella_flagellata-_-KX430825--_4M-K16_T	8.22014147600838	0.36342
Dyella_flava-_-KY194796--_DHOC52_T	8.22014147600838	0.34464
Dyella_ginsengisoli-_-AB245367--_Gsoil_3046_T	8.22014147600838	0.32302
Dyella_halodurans-_-KY194797--_DHOG02_T	8.22014147600838	0.3725
Dyella_humi-_-KP938953--_DHG40_T	8.22014147600838	0.35228
Dyella_humicola-_-OP601633--_RBB1W86T	8.22014147600838	0.36973
Dyella_japonica-_-AB110498--_XD53_T	8.22014147600838	0.34329
Dyella_jejuensis-_-KF709700--_JP1_T	8.22014147600838	0.37703
Dyella_jiangningensis-_-CP007444--_SBZ_3-12_n_T	8.22014147600838	0.37805
Dyella_koreensis-_-AY884571--_BB4_T	8.22014147600838	0.36133
Dyella_kyungheensis-_-JX566987--_THG-B117_T	8.22014147600838	0.36497
Dyella_lipolytica-_-KX430827--_DHOB07_T	8.22014147600838	0.3481
Dyella_lutea-_-OM899625--_Sa_/type_materialtype_strain_of_Dyella_luteaT	8.22014147600838	0.32235
Dyella_marensis-_-AM939778--_CS5-B2_T	8.22014147600838	0.34344
Dyella_mobilis-_-KU296961--_DHON07_T	8.22014147600838	0.36272
Dyella_monticola-_-KY433859--_4G-K06_T	8.22014147600838	0.35368
Dyella_nitratireducens-_-KU296959--_DHG59_T	8.22014147600838	0.35023
Dyella_psychrodurans-_-KY433858--_4MSK11_T	8.22014147600838	0.3516
Dyella_silvae-_-OP601636--_RLT163T	8.22014147600838	0.34814
Dyella_silvatica-_-OP601635--_RBB189T	8.22014147600838	0.36834
Dyella_soli-_-EU604272--_JS12-10_T	8.22014147600838	0.35526
Dyella_solisilvae-_-QQSY01000000--_DHG54_wl_T	8.22014147600838	0.33837
Dyella_subtropica-_-OP601634--_RXD159T	8.22014147600838	0.36278
Dyella_tabacisoli-_-MF370623--_L4-6_T	8.22014147600838	0.3635
Dyella_telluris-_-MT895165--_G9_T	8.22014147600838	0.33212
Dyella_terrae-_-EU604273--_JS14-6_T	8.22014147600838	0.32731
Dyella_thiooxydans-_-EF397574--_ATSB10_T	8.22014147600838	0.31476
Dysgonomonas_alginatilytica-_-LC021528--_HUA-2_T	18.7514076922271	0.80969
Dysgonomonas_capnocytophagoides-_-AB548674--_JCM_16697_T	18.7514076922271	0.804
Dysgonomonas_gadei-_-ADLV01000001--_ATCC_BAA-286_T	18.7514076922271	0.78873
Dysgonomonas_hofstadii-_-AB588022--_JCM_17038_T	18.7514076922271	0.82155
Dysgonomonas_macrotermitis-_-HG315620--_Dys-CH1_T	18.7514076922271	0.81087
Dysgonomonas_mossii-_-AB548676--_JCM_16699_T	18.7514076922271	0.78852
Dysgonomonas_oryzarvi-_-AB547446--_Dy73_T	18.7514076922271	0.78647
Dysgonomonas_termitidis-_-AB971823--_JCM_30204_T	18.7514076922271	0.79294
Dysosmobacter_acutus-_-MZ310595--_MSJ-2_T	19.1490465773537	0.4694
Dysosmobacter_hominis-_-MT905202--_NSJ-60_T	19.1490465773537	0.48778
Dysosmobacter_welbionis-_-MG963288--_J115_T	19.1490465773537	0.47724
Echinicola_jeungdonensis-_-GU339180--_HMD3054_T	18.7514076922271	0.79794
Echinicola_pacifica-_-DQ185611--_KMM_6172_T	18.7514076922271	0.81172
Echinicola_rosea-_-KT989434--_JL3085_T	18.7514076922271	0.78281
Echinicola_salinicaeni-_-MW110902--_P51T	18.7514076922271	0.8044
Echinicola_sediminis-_-KX774280--_001-Na2_T	18.7514076922271	0.79321
Echinicola_soli-_-MN121190--_LN3S3_T	18.7514076922271	0.78194
Echinicola_strongylocentroti-_-KU647633--_MEBiC08714_T	18.7514076922271	0.78489
Echinicola_vietnamensis-_-DQ645421--_KMM_6221_T	18.7514076922271	0.80667
Echinimonas_agarilytica-_-JX072970--_KMM_6351_T	6.18798342170176	0.335281
Ectobacillus_antri-_-MK129420--_SYSU_K30001_T	27.4799060244095	0.22878
Ectobacillus_funiculus-_-AB049195--_NAF001_T	27.4799060244095	0.22884
Ectobacillus_panaciterrae-_-AB245380--_Gsoil_1517_T	27.4799060244095	0.22669
Ectobacillus_polymachus-_-KJ995984--_T515_T	27.4799060244095	0.23507
Ectobacillus_ponti-_-ON862891--_SYSUM60031_T	27.4799060244095	0.2477
Ectothiorhodosinus_mongolicus-_-AY298904--_M9_T	18.2905005040055	0.267761
Ectothiorhodospira_haloalkaliphila-_-X93479--_BN_9903_T	18.2905005040055	0.28466
Ectothiorhodospira_magna-_-HM149323--_B7-7_T	18.2905005040055	0.2572
Ectothiorhodospira_marina-_-X93476--_DSM_241_T	18.2905005040055	0.2839
Ectothiorhodospira_mobilis-_-X93481--_DSM_237_T	18.2905005040055	0.29621
Ectothiorhodospira_salini-_-FM244738--_JA430_T	18.2905005040055	0.26727
Ectothiorhodospira_shaposhnikovii-_-M59151--_strain_Kondratieva_N1_LTP__T	18.2905005040055	0.25446
Ectothiorhodospira_variabilis-_-AM943121--_WN22_T	18.2905005040055	0.27703
Edaphobacter_acidisoli-_-KY457230--_4G-K17_T	19.1490465773537	0.68292
Edaphobacter_aggregans-_-DQ528761--_Wbg-1_T	19.1490465773537	0.66934
Edaphobacter_bradus-_-MF150299--_4MSH08_T	19.1490465773537	0.65056
Edaphobacter_dinghuensis-_-KM083126--_DHF9_T	19.1490465773537	0.65702
Edaphobacter_flagellatus-_-KY434002--_HZ411_T	19.1490465773537	0.67282
Edaphobacter_lichenicola-_-MG385062--_SBC68_T	19.1490465773537	0.69736
Edaphobacter_modestus-_-DQ528760--_Jbg-1_T	19.1490465773537	0.66211
Edaphobaculum_flavum-_-KY828215--_1-116_T	18.7514076922271	0.780021
Edaphocola_aurantiacus-_-MF417833--_H2_T	18.7514076922271	0.809651
Edaphorhabdus_rosea-_-KY924608--_UDD1_T	18.7514076922271	0.815621
Edwardsiella_anguillarum-_-CP006664--_ET080813_T	2.66021592874254	0.13888
Edwardsiella_hoshinae-_-AB050825--_JCM1679_T	2.66021592874254	0.15064
Edwardsiella_ictaluri-_-AFJI01000002--_ATCC_33202_T	2.66021592874254	0.1451
Edwardsiella_piscicida-_-KC119628--_ET883_T	2.66021592874254	0.14542
Edwardsiella_tarda-_-AB050827--_ATCC15947_T	2.66021592874254	0.14513
Effusibacillus_consociatus-_-HE613268--_CCUG_53762_T	27.4799060244095	0.30737
Effusibacillus_dendaii-_-LC586281--_skT53_source__________/type_materialtype_strain_of_Effusibacillus_sp._skT53T	27.4799060244095	0.32172
Effusibacillus_lacus-_-AB828155--_skLN1_T	27.4799060244095	0.32057
Effusibacillus_pohliae-_-AJ564766--_MP4_=_CIP_109385_=_NCIMB_14276_T	27.4799060244095	0.31963
Eggerthella_guodeyinii-_-MN203625--_HF-1101_T	18.7514076922271	0.528311
Eggerthella_lenta-_-CP001726--_DSM_2243_T	18.7514076922271	0.558951
Eggerthella_sinensis-_-AY321958--_HKU14_T	18.7514076922271	0.533271
Eggerthella_timonensis-_-LT598568--_typestrain-_Marseille-P3135_T	18.7514076922271	0.532551
Eggerthia_catenaformis-_-AGEJ01000021--_OT_569_T	27.4799060244095	0.624661
Egibacter_rhizosphaerae-_-KR605111--_EGI_80759_T	18.7514076922271	0.356232
Egicoccus_halophilus-_-KR605110--_EGI_80432_T	18.7514076922271	0.400282
Ehrlichia_canis-_-M73221--_Oklahoma_T	18.2905005040055	0.64037
Ehrlichia_chaffeensis-_-CP000236--_Arkansas_T	18.2905005040055	0.62176
Ehrlichia_ewingii-_-M73227--_Stillwater_T	18.2905005040055	0.61174
Ehrlichia_japonica-_-CP007474--_HFT	18.2905005040055	0.6289
Ehrlichia_minasensis-_-JX629805--_UFMG-EV_T	18.2905005040055	0.63868
Ehrlichia_muris_subsp._eauclairensis-_-HM543745--_AS145_T	18.2905005040055	0.63865
Ehrlichia_muris_subsp._muris-_-CP006917--_AS145_n_T	18.2905005040055	0.63393
Ehrlichia_ruminantium-_-X61659--_T	18.2905005040055	0.60812
Eikenella_corrodens-_-AB525415--_JCM_12952_T	4.27441203649632	0.11824
Eikenella_exigua-_-MK541038--_PXX_T	4.27441203649632	0.12236
Eikenella_glucosivorans-_-MT919990--_S3360_T	4.27441203649632	0.11535
Eikenella_halliae-_-LXSQ01000000--_NML_130454_T	4.27441203649632	0.13004
Eikenella_longinqua-_-LXSL01000000--_NML_02-A-017_T	4.27441203649632	0.10907
Eilatimonas_milleporae-_-HQ288781--_MD2_T	18.2905005040055	0.523131
Eionea_flava-_-KF146344--_IMCC1962_T	6.18798342170176	0.31254
Eionea_nigra-_-AY576771--_17X/A02/237_T	6.18798342170176	0.32301
Eisenbergiella_porci-_-MN537455--_DSM_101007_T	19.1490465773537	0.62832
Eisenbergiella_tayi-_-KF814111--_B086562_T	19.1490465773537	0.62553
Eisenibacter_elegans-_-AB078048--_IFO_15055_T	18.7514076922271	0.756011
Ekhidna_lutea-_-AM746475--_BiosLi/39_T	18.7514076922271	0.723731
Elioraea_rosea-_-LC435045--_PF-30_T	18.2905005040055	0.54903
Elioraea_tepidiphila-_-ARKI01000023--_DSM_17972_T	18.2905005040055	0.54409
Elioraea_thermophila-_-MK430565--_YIM_72297_T	18.2905005040055	0.55924
Elizabethkingia_anophelis_subsp._anophelis-_-EF426425--_R26_T	18.7514076922271	0.80085
Elizabethkingia_argenteiflava-_-KY510834--_YB22_T	18.7514076922271	0.80092
Elizabethkingia_bruuniana-_-MH789419--_G0146_T	18.7514076922271	0.80582
Elizabethkingia_meningoseptica-_-AJ704540--_ATCC_13253_T	18.7514076922271	0.78738
Elizabethkingia_miricola-_-AB071953--_GTC862_T	18.7514076922271	0.80499
Elizabethkingia_occulta-_-MH789418--_G4070_T	18.7514076922271	0.80865
Elizabethkingia_ursingii-_-MH789420--_G4122_T	18.7514076922271	0.81077
Ellagibacter_isourolithinifaciens-_-MF322780--_CEBAS_4A_T	18.7514076922271	0.570372
Elstera_cyanobacteriorum-_-KU569905--_TH019_T	18.2905005040055	0.57479
Elstera_litoralis-_-EU678309--_Dia-1_T	18.2905005040055	0.58611
Elusimicrobium_minutum-_-AM490846--_Pei191_T	19.1490465773537	0.602951
Embleya_hyalina-_-LC436365--_NBRC_13850_T	8.29656377405055	0.341921
Embleya_scabrispora-_-AB030585--_KM-4927_T	8.29656377405055	0.348971
Emcibacter_nanhaiensis-_-KJ191195--_HTCJW17_T	18.2905005040055	0.492911
Empedobacter_brevis-_-AM177497--_LMG_4011_T	18.7514076922271	0.78823
Empedobacter_stercoris-_-KP119859--_990B6_12ER2A_T	18.7514076922271	0.7855
Empedobacter_tilapiae-_-MK224650--_MRS2_T	18.7514076922271	0.77983
Emticicia_agri-_-LC434627--_17J42-9_T	18.7514076922271	0.89809
Emticicia_aquatica-_-KP765737--_HMF2925_T	18.7514076922271	0.94602
Emticicia_aquatilis-_-KT885191--_THG-DN6.14_T	18.7514076922271	0.91414
Emticicia_fontis-_-DQ664246--_IMCC1731_T	18.7514076922271	0.90674
Emticicia_ginsengisoli-_-AB245370--_Gsoil_085_T	18.7514076922271	0.9102
Emticicia_oligotrophica-_-CP002961--_DSM_17448_T	18.7514076922271	0.90467
Emticicia_paludis-_-KT273906--_HMF3850_T	18.7514076922271	0.9589
Emticicia_sediminis-_-KF309174--_JBR12_T	18.7514076922271	0.91485
Emticicia_soli-_-KX910785--_ZZ-4_T	18.7514076922271	0.9139
Endobacter_medicaginis-_-JQ436923--_M1MS02_T	18.2905005040055	0.633131
Endobacterium_cereale-_-WIXI01000000--_RZME27_T	18.2905005040055	0.63602
Endobacterium_yantingense-_-KC934840--_H66_T	18.2905005040055	0.63527
Endomicrobium_proavitum-_-CP009498--_Rsa215_T	19.1490465773537	0.579031
Endothiovibrio_diazotrophicus-_-HQ379738--_S-1_T	7.96111061870562	0.239391
Endozoicomonas_acroporae-_-LN875493--_Acr-14_T	6.18798342170176	0.30197
Endozoicomonas_arenosclerae-_-LASA01000059--_ab112_T	6.18798342170176	0.25883
Endozoicomonas_ascidiicola-_-LUTV01000003--_AVMART05_T	6.18798342170176	0.28246
Endozoicomonas_atrinae-_-KC878324--_WP70_T	6.18798342170176	0.27286
Endozoicomonas_coralli-_-LN879492--_Acr-12_T	6.18798342170176	0.29629
Endozoicomonas_elysicola-_-JOJP01000001--_DSM_22380_T	6.18798342170176	0.26724
Endozoicomonas_euniceicola-_-JX488684--_EF212_T	6.18798342170176	0.26989
Endozoicomonas_gorgoniicola-_-JX488685--_PS125_T	6.18798342170176	0.28092
Endozoicomonas_montiporae-_-JOKG01000005--_LMG_24815_T	6.18798342170176	0.25316
Endozoicomonas_numazuensis-_-AB695088--_HC50_T	6.18798342170176	0.263
Enemella_dayhoffiae-_-MF496235--_NML_130396_T	8.29656377405055	0.389291
Enemella_evansiae-_-EF599122--_NML__020265_T	8.29656377405055	0.38929
Enhydrobacter_aerosaccus-_-AJ550856--_LMG_21877_=_ATCC_27094_T	7.96111061870562	0.24083
Enhygromyxa_salina-_-AB097590--_SHK-1_T	18.2905005040055	0.503621
Enorma_massiliensis-_-JN837493--_phI_T	18.7514076922271	0.674581
Enorma_shizhengliae-_-MK788188--_HF-1365_T	18.7514076922271	0.676731
Enorma_timonensis-_-JX424767--_GD5_T	18.7514076922271	0.632071
Ensifer_adhaerens-_-AM181733--_LMG_20216_T	18.2905005040055	0.53223
Ensifer_alkalisoli-_-LYBW01000060--_YIC4027_T	18.2905005040055	0.55327
Ensifer_americanus-_-AF506513--_CFNEI_156_T	18.2905005040055	0.55255
Ensifer_arboris-_-ATYB01000014--_LMG_14919_T	18.2905005040055	0.56051
Ensifer_fredii-_-X67231--_LMG_6217_T	18.2905005040055	0.55255
Ensifer_garamanticus-_-AY500255--_ORS_1400_T	18.2905005040055	0.5605
Ensifer_glycinis-_-KJ556384--_CCBAU_23380_T	18.2905005040055	0.55277
Ensifer_kostiensis-_-AM181747--_LMG_19225_T	18.2905005040055	0.53731
Ensifer_kummerowiae-_-AY034028--_CCBAU_71714_T	18.2905005040055	0.55978
Ensifer_medicae-_-L39882--_A_321_LTP__T	18.2905005040055	0.56485
Ensifer_meliloti-_-D14509--_IAM_12611_T	18.2905005040055	0.56702
Ensifer_mexicanus-_-DQ411930--_ITTG-R7_T	18.2905005040055	0.54383
Ensifer_morelensis-_-AM181737--_LMG_21331_T	18.2905005040055	0.54162
Ensifer_numidicus-_-AY500254--_ORS_1407_T	18.2905005040055	0.56774
Ensifer_psoraleae-_-EU618039--_CCBAU_65732_T	18.2905005040055	0.56629
Ensifer_saheli-_-X68390--_LMG_7837_T	18.2905005040055	0.54601
Ensifer_sesbaniae-_-JF834143--_CCBAU_65729_T	18.2905005040055	0.53584
Ensifer_shofinae-_-KX247539--_CCBAU_251167_T	18.2905005040055	0.54761
Ensifer_sojae-_-GU593061--_CCBAU_05684_T	18.2905005040055	0.55195
Ensifer_terangae-_-X68388--_LMG_7834_T	18.2905005040055	0.54672
Enteractinococcus_coprophilus-_-JF507603--_YIM_100590_T	8.29656377405055	0.192281
Enteractinococcus_fodinae-_-FJ871122--_G5_T	8.29656377405055	0.164581
Enterobacillus_tribolii-_-HG972968--_IG-V01_T	3.70045678622243	0.085211
Enterobacter_asburiae-_-AB004744--_JCM6051_T	2.67611652093172	0.0697
Enterobacter_bugandensis-_-HQ122932--_247BMC_T	2.67611652093172	0.0725
Enterobacter_cancerogenus-_-Z96078--_LMG_2693_T	2.67611652093172	0.06694
Enterobacter_chengduensis-_-MTSO01000000--_WCHECl-C4_T	2.67611652093172	0.06623
Enterobacter_chuandaensis-_-MK049966--_WCHEn090028_T	2.67611652093172	0.06762
Enterobacter_cloacae-_-AJ417484--_ATCC_13047_T	3.70045678622243	0.03134
Enterobacter_cloacae_subsp._cloacae-_-AJ251469--_ATCC13047T_T	3.70045678622243	0.03134
Enterobacter_cloacae_subsp._dissolvens-_-HQ651841--_ATCC_23373_T	3.70045678622243	0.02994
Enterobacter_dykesii-_-VTTY00000000--_E1_T	2.67611652093172	0.06971
Enterobacter_hormaechei_subsp._hoffmannii-_-CP017186--_DSM_14563_n_T	2.67611652093172	0.08573
Enterobacter_hormaechei_subsp._hormaechei-_-AJ508302--_CIP_103441_T	2.67611652093172	0.08792
Enterobacter_hormaechei_subsp._oharae-_-AJ853889--_EN-314_T	2.67611652093172	0.08364
Enterobacter_hormaechei_subsp._steigerwaltii-_-AJ853890--_EN-562_T	2.67611652093172	0.08157
Enterobacter_hormaechei_subsp._xiangfangensis-_-CP017183--_LMG27195_n_T	2.67611652093172	0.08156
Enterobacter_hormaechei_subsp._xiangfangensis-_-HF679035--_10-17_T	2.67611652093172	0.07459
Enterobacter_huaxiensis-_-MK049964--_WCHEn090008_T	2.67611652093172	0.06711
Enterobacter_kobei-_-AJ508301--_CIP_105566_T	2.67611652093172	0.09767
Enterobacter_ludwigii-_-AJ853891--_EN-119_=_DSMZ_16688_=_CIP_108491_T	2.67611652093172	0.06693
Enterobacter_mori-_-EU721605--_R18-2_T	2.67611652093172	0.08128
Enterobacter_nematophilus-_-OP818089--_E-TC7_/type_materialtype_strain_of_Enterobacter_nematophilusT	2.67611652093172	0.07182
Enterobacter_oligotrophicus-_-LC368255--_CCA6_T	2.67611652093172	0.05675
Enterobacter_quasihormaechei-_-MK567958--_WCHEs120003_T	2.67611652093172	0.07666
Enterobacter_quasimori-_-RXRX01000000--_WCHEM090044_T	2.67611652093172	0.07667
Enterobacter_quasiroggenkampii-_-LFDQ02000000--_WCHECL1060_T	2.67611652093172	0.08501
Enterobacter_roggenkampii-_-CP017184--_DSM_16690_n_T	2.67611652093172	0.06275
Enterobacter_siamensis-_-HQ888848--_C2361_T	3.70045678622243	0.05038
Enterobacter_sichuanensis-_-MG832788--_WCHECL1597_T	2.67611652093172	0.06693
Enterobacter_soli-_-GU814270--_LF7_T	2.67611652093172	0.08089
Enterobacter_vonholyi-_-VTUC01000000--_HHU_13199_E13_T	2.67611652093172	0.07041
Enterobacter_wuhouensis-_-MK567957--_WCHEs120002_T	2.67611652093172	0.06484
Enterocloster_aldenensis-_-DQ279736--_RMA_9741_T	19.1490465773537	0.57116
Enterocloster_asparagiformis-_-ACCJ01000522--_DSM_15981_T	19.1490465773537	0.5733
Enterocloster_bolteae-_-AJ508452--_16351_T	19.1490465773537	0.58031
Enterocloster_citroniae-_-DQ279737--_RMA_16102_T	19.1490465773537	0.57138
Enterocloster_clostridioformis-_-M59089--_ATCC_25537_T	19.1490465773537	0.57617
Enterocloster_lavalensis-_-EF564277--_CCRI-9842_T	19.1490465773537	0.57893
Enterococcus_alcedinis-_-JX948102--_L34_T	15.4931340773159	0.26317
Enterococcus_alishanensis-_-AB807774--_ALS3_T	15.4931340773159	0.2694
Enterococcus_aquimarinus-_-AJ877015--_LMG_16607_T	15.4931340773159	0.26051
Enterococcus_asini-_-Y11621--_AS2_T	15.4931340773159	0.24465
Enterococcus_avium-_-AF133535--_CIP_103_019_T	15.4931340773159	0.24522
Enterococcus_bulliens-_-KR827627--_LMG_28766_T	15.4931340773159	0.25008
Enterococcus_caccae-_-AY943820--_2215-02_T	15.4931340773159	0.23886
Enterococcus_camelliae-_-EF154454--_FP15-1_T	15.4931340773159	0.24937
Enterococcus_canintestini-_-AJ888906--_LMG_13590_T	15.4931340773159	0.22927
Enterococcus_canis-_-X76177--_LMG12316_T	15.4931340773159	0.25437
Enterococcus_casseliflavus-_-AF039903--_ATCC_25788_LTP__T	15.4931340773159	0.23761
Enterococcus_cecorum-_-AF061009--_ATCC43198_T	15.4931340773159	0.26411
Enterococcus_columbae-_-ASWJ01000009--_ATCC_51263_T	15.4931340773159	0.27301
Enterococcus_crotali-_-KF803651--_ETRF1_T	15.4931340773159	0.24024
Enterococcus_devriesei-_-AJ891167--_LMG_14595_T	15.4931340773159	0.24521
Enterococcus_diestrammenae-_-JQ650245--_ORL-24_T	15.4931340773159	0.2657
Enterococcus_dispar-_-ASWK01000001--_ATCC_51266_T	15.4931340773159	0.23962
Enterococcus_dongliensis-_-LC438513--_63-4_T	15.4931340773159	0.24871
Enterococcus_durans-_-AJ276354--_DSM20633_T	15.4931340773159	0.23756
Enterococcus_eurekensis-_-AF445305--_PC4B_T	15.4931340773159	0.26537
Enterococcus_faecalis-_-AB012212--_JCM_5803_T	15.4931340773159	0.27693
Enterococcus_faecium-_-AJ301830--_LMG_11423_T	15.4931340773159	0.24446
Enterococcus_florum-_-LC428281--_Gos25-1_T	15.4931340773159	0.25352
Enterococcus_gallinarum-_-AJ301833--_LMG_13129_T	15.4931340773159	0.23898
Enterococcus_gilvus-_-AJDQ01000009--_ATCC_BAA-350_T	15.4931340773159	0.23694
Enterococcus_haemoperoxidus-_-AF286832--_CCM_4851T_T	15.4931340773159	0.23816
Enterococcus_hermanniensis-_-AY396047--_LMG_12317_T	15.4931340773159	0.26822
Enterococcus_hirae-_-Y17302--_DSM_20160_T	15.4931340773159	0.23756
Enterococcus_hulanensis-_-LC473138--_190-7_T	15.4931340773159	0.24109
Enterococcus_innesii-_-MZ305092--_GAL7T	15.4931340773159	0.23761
Enterococcus_italicus-_-AEPV01000109--_DSM_15952_T	15.4931340773159	0.24662
Enterococcus_lactis-_-GU983697--_BT159_T	15.4931340773159	0.2452
Enterococcus_larvae-_-MW338870--_BWM-S5_T	15.4931340773159	0.26241
Enterococcus_lemanii-_-AF445301--_PC32_T	15.4931340773159	0.25146
Enterococcus_malodoratus-_-AJ301835--_LMG_10747_T	15.4931340773159	0.24385
Enterococcus_moraviensis-_-AJAS01000020--_ATCC_BAA-383_T	15.4931340773159	0.23611
Enterococcus_mundtii-_-AF061013--_ATCC43186_T	15.4931340773159	0.24446
Enterococcus_nangangensis-_-LC438515--_94-2_T	15.4931340773159	0.23044
Enterococcus_olivae-_-JQ283454--_IGG16.11_T	15.4931340773159	0.24073
Enterococcus_pallens-_-AJAQ01000034--_ATCC_BAA-351_T	15.4931340773159	0.26458
Enterococcus_phoeniculicola-_-AJAT01000017--_ATCC_BAA-412_T	15.4931340773159	0.23268
Enterococcus_pingfangensis-_-LC438519--_241-2-2_T	15.4931340773159	0.2459
Enterococcus_plantarum-_-HQ847537--_CCM_7889_T	15.4931340773159	0.23681
Enterococcus_pseudoavium-_-AF061002--_ATCC49372_T	15.4931340773159	0.24521
Enterococcus_quebecensis-_-GU457262--_CCRI-16985_T	15.4931340773159	0.23688
Enterococcus_raffinosus-_-AB681190--_NBRC_100492_T	15.4931340773159	0.23695
Enterococcus_ratti-_-AF539705--_ATCC_700914_T	15.4931340773159	0.25692
Enterococcus_rivorum-_-FN822765--_HAMBI_3055_=_VYH_91390_=_S299_T	15.4931340773159	0.26176
Enterococcus_rotai-_-AJ276353--_CCM4630_T	15.4931340773159	0.24024
Enterococcus_saccharolyticus_subsp._saccharolyticus-_-AF061004--_ATCC43076_T	15.4931340773159	0.2383
Enterococcus_saccharolyticus_subsp._taiwanensis-_-AB775175--_812_T	15.4931340773159	0.23693
Enterococcus_saigonensis-_-LC127059--_VE80_T	15.4931340773159	0.22726
Enterococcus_silesiacus-_-AM039966--_LMG_23085_=_R-23712_T	15.4931340773159	0.23886
Enterococcus_songbeiensis-_-LC438514--_85-4_T	15.4931340773159	0.23428
Enterococcus_sulfureus-_-AF061001--_ATCC49903_T	15.4931340773159	0.2556
Enterococcus_termitis-_-AM039968--_LMG_8895_T	15.4931340773159	0.23541
Enterococcus_thailandicus-_-AB681572--_NBRC_101867_T	15.4931340773159	0.23273
Enterococcus_ureasiticus-_-GU457264--_CCRI-16986_T	15.4931340773159	0.23963
Enterococcus_ureilyticus-_-AJ276352--_CCM4629_T	15.4931340773159	0.24023
Enterococcus_viikkiensis-_-HQ378515--_IE3.2_T	15.4931340773159	0.24521
Enterococcus_villorum-_-ASWG01000003--_ATCC_700913_T	15.4931340773159	0.24859
Enterococcus_wangshanyuanii-_-MF326566--_MN05_T	15.4931340773159	0.24925
Enterococcus_xiangfangensis-_-HF679036--_11097_T	15.4931340773159	0.2459
Enterococcus_xinjiangensis-_-KF621060--_48_T	15.4931340773159	0.279
Enteroscipio_rubneri-_-KY595972--_ResAG-96_T	18.7514076922271	0.546312
Enterovibrio_calviensis-_-AF118021--_RE35F/12_T	3.68935698242345	0.28976
Enterovibrio_coralii-_-AJ842343--_LMG_22228_T	3.68935698242345	0.27702
Enterovibrio_nigricans-_-AM942722--_DAL_1-1-5_=_CECT_7320_T	3.68935698242345	0.28702
Enterovibrio_norvegicus-_-AJ316208--_LMG_19839_T	3.68935698242345	0.29507
Enterovibrio_paralichthyis-_-MZ474660--_NIFS-20-8T	3.68935698242345	0.28139
Enterovirga_rhinocerotis-_-KC992737--_YIM_100770_T	18.2905005040055	0.621641
Entomobacter_blattae-_-MT879664--_G55GP_T	18.2905005040055	0.677891
Entomomonas_asaccharolytica-_-MW222116--_F2A_T	6.18798342170176	0.2754
Entomomonas_moraniae-_-CP029822--_QZS01_T	6.18798342170176	0.2736
Entomoplasma_ellychniae-_-JN644764--_ELCN-1_T	27.4799060244095	0.38718
