sequence	trait1	metadata_NSTI
Caldimicrobium_rimae-_-EF554596--_DS_T	18.5562260769804	0.53399
Caldimicrobium_thiodismutans-_-LC055107--_TF1_T	18.5562260769804	0.5499
Caldimonas_brevitalea-_-AM410613--_K481-B101__ATCC_53080__DSM_7029_T	8.7278814266262	0.18381
Caldimonas_caldifontis-_-KF771277--_YIM_78140_T	8.7278814266262	0.19648
Caldimonas_manganoxidans-_-AB008801--_JCM_10698_T	8.7278814266262	0.25205
Caldimonas_taiwanensis-_-AY845052--_On1_T	8.7278814266262	0.25205
Caldimonas_tepidiphila-_-MF509591--_YIM_730274_T	8.7278814266262	0.20294
Caldimonas_thermodepolymerans-_-AY152824--_K14_T	8.7278814266262	0.22554
Caldisalinibacter_kiritimatiensis-_-KC608867--_L21-TH-D2_T	19.3941365293806	0.410041
Caldisericum_exile-_-AP012051--_AZM16c01_T	18.9908798773937	0.654821
Caldisphaera_lagunensis-_-AB087499--_IC-154_T	18.9908798773937	0.973151
Calditerricola_satsumensis-_-AB250968--_YMO81_T	27.7066752749317	0.31215
Calditerricola_yamamurae-_-AB308475--_YMO722_T	27.7066752749317	0.31284
Calditerrivibrio_nitroreducens-_-CP002347--_DSM_19672_T	18.5562260769804	0.481181
Caldithrix_abyssi-_-AJ430587--_LF13T_T	18.9908798773937	0.51977
Caldithrix_palaeochoryensis-_-FJ999729--_MC_T	18.9908798773937	0.51716
Caldivirga_maquilingensis-_-AB013926--_IC-167_T	18.9908798773937	0.925841
Caldovatus_aquaticus-_-MZ669993--_SYSUG05006_T	18.5562260769804	0.65916
Caldovatus_sediminis-_-MF446885--_YIM_72346_T	18.5562260769804	0.64143
Calidifontibacillus_erzurumensis-_-MG777517--_P2_T	27.7066752749317	0.19767
Calidifontibacter_indicus-_-EF187228--_PC_IW02_T	8.38833190438464	0.181521
Calidifontibacter_terrae-_-KU881047--_R161_T	8.38833190438464	0.175461
Calidithermus_chliarophilus-_-X84212--_ALT-8_T	18.9908798773937	0.58193
Calidithermus_roseus-_-KP232921--_YIM_71031_T	18.9908798773937	0.55646
Calidithermus_terrae-_-KF603888--_YIM_77755_T	18.9908798773937	0.58118
Calidithermus_timidus-_-ARDL01000018--_DSM_17022_T	18.9908798773937	0.56365
Caloramator_australicus-_-EU409943--_KCTC_5601_T	19.3941365293806	0.45178
Caloramator_boliviensis-_-FM244718--_45B_T	19.3941365293806	0.41065
Caloramator_coolhaasii-_-AF104215--_Z_T	19.3941365293806	0.42839
Caloramator_fervidus-_-L09187--_RT4._B1_T	19.3941365293806	0.45308
Caloramator_indicus-_-X75788--_IndiB4_T	19.3941365293806	0.43058
Caloramator_mitchellensis-_-GU723692--_VF08_T	19.3941365293806	0.46091
Caloramator_proteoclasticus-_-X90488--_Uruguayensis_T	19.3941365293806	0.44788
Caloramator_quimbayensis-_-JN648101--_USBA_A_T	19.3941365293806	0.451
Caloramator_viterbiensis-_-AF181848--_JW/MS-VS5_T	19.3941365293806	0.41129
Caloranaerobacter_azorensis-_-AJ272422--_MV1087_LTP__T	19.3941365293806	0.4292
Caloranaerobacter_ferrireducens-_-KC794016--_DY22619_T	19.3941365293806	0.41228
Caloribacterium_cisternae-_-JF262044--_SGL43_T	19.3941365293806	0.477941
Calorimonas_adulescens-_-MK787307--_A05MB_T	19.3941365293806	0.480101
Calorithrix_insularis-_-KU306340--_KR_T	18.9908798773937	0.509321
Calycomorphotria_hydatis-_-MK554537--_V22_T	19.3941365293806	0.663271
Camelimonas_abortus-_-FR851926--_UK34/07-5_T	18.5562260769804	0.60015
Camelimonas_fluminis-_-KM979560--_XZ2_T	18.5562260769804	0.58218
Camelimonas_lactis-_-FN430422--_M_2040_T	18.5562260769804	0.58002
Camelliibacillus_cellulosilyticus-_-MG786604--_THG-YT1_T	27.7066752749317	0.232201
Caminibacter_hydrogeniphilus-_-AJ309655--_AM1116_T	18.5562260769804	0.39841
Caminibacter_mediatlanticus-_-ABCJ01000006--_TB-2_T	18.5562260769804	0.37951
Caminibacter_profundus-_-AJ535664--_CR_T	18.5562260769804	0.38508
Caminicella_sporogenes-_-AJ320233--_AM1114_T	19.3941365293806	0.572531
Campylobacter_anatolicus-_-MW342693--_faydin-G140T	18.5562260769804	0.37785
Campylobacter_armoricus-_-MK632223--_CA656_T	18.5562260769804	0.5083
Campylobacter_aviculae-_-MK458937--_MIT17-670T	18.5562260769804	0.50253
Campylobacter_avium-_-EU623473--_86/06_T	18.5562260769804	0.57156
Campylobacter_bilis-_-MT192300--_VicNov18_T	18.5562260769804	0.50969
Campylobacter_blaseri-_-MG013475--_17S00004-5_T	18.5562260769804	0.40412
Campylobacter_canadensis-_-EF621894--_L266_T	18.5562260769804	0.52701
Campylobacter_coli-_-AINS01000034--_LMG_9860_T	18.5562260769804	0.47338
Campylobacter_concisus-_-DQ174166--_ATCC_33237_T	18.5562260769804	0.41274
Campylobacter_corcagiensis-_-KF745861--_CIT_045_T	18.5562260769804	0.38249
Campylobacter_cuniculorum-_-DQ400345--_150B_T	18.5562260769804	0.54153
Campylobacter_curvus-_-AQXN01000003--_DSM_6644_T	18.5562260769804	0.42403
Campylobacter_estrildidarum-_-NXLZ01000001--_MIT_17-664T	18.5562260769804	0.494
Campylobacter_fetus_subsp._fetus-_-DQ174127--_ATCC_27374_T	18.5562260769804	0.40134
Campylobacter_fetus_subsp._testudinum-_-AY621303--_03-427_T	18.5562260769804	0.41054
Campylobacter_fetus_subsp._venerealis-_-AFGH01000002--_NCTC_10354_T	18.5562260769804	0.40059
Campylobacter_geochelonis-_-FIZP01000000--_RC20_T	18.5562260769804	0.39553
Campylobacter_gracilis-_-DQ174168--_ATCC_33236_T	18.5562260769804	0.39961
Campylobacter_helveticus-_-U03022--_NCTC_12470_LTP__T	18.5562260769804	0.54046
Campylobacter_hepaticus-_-KU886019--_HV10_T	18.5562260769804	0.5104
Campylobacter_hominis-_-CP000776--_ATCC_BAA-381_T	18.5562260769804	0.3652
Campylobacter_hyointestinalis_subsp._hyointestinalis-_-AF097689--_NCTC11608_T	18.5562260769804	0.42338
Campylobacter_hyointestinalis_subsp._lawsonii-_-AF097685--_CHY5_T	18.5562260769804	0.46365
Campylobacter_iguaniorum-_-KF425533--_1485E_T	18.5562260769804	0.4398
Campylobacter_insulaenigrae-_-AJ620504--_NCTC_12927_T	18.5562260769804	0.4997
Campylobacter_jejuni-_-KF541294--_ATCC_33560_T	18.5562260769804	0.48594
Campylobacter_jejuni_subsp._doylei-_-DQ174144--_LMG_8843_T	18.5562260769804	0.48759
Campylobacter_jejuni_subsp._jejuni-_-AIOL01000061--_ATCC_33560_T	18.5562260769804	0.48476
Campylobacter_lanienae-_-AF043425--_NCTC_13004_T	18.5562260769804	0.45931
Campylobacter_lari_subsp._concheus-_-AM922330--_LMG_21009_T	18.5562260769804	0.494
Campylobacter_lari_subsp._lari-_-AY621114--_ATCC_35221_T	18.5562260769804	0.499
Campylobacter_majalis-_-LR989048--_LMG7974_T	18.5562260769804	0.39364
Campylobacter_massiliensis-_-MT882021--_Marseille-Q3452T	18.5562260769804	0.40443
Campylobacter_mucosalis-_-DQ174173--_ATCC_43264_T	18.5562260769804	0.39292
Campylobacter_novaezeelandiae-_-MK791741--_B423b_T	18.5562260769804	0.519
Campylobacter_ornithocola-_-LXSU01000078--_WBE38_T	18.5562260769804	0.49826
Campylobacter_peloridis-_-AM922331--_LMG_23910_T	18.5562260769804	0.51256
Campylobacter_pinnipediorum_subsp._caledonicus-_-CP017018--_RM18020_T	18.5562260769804	0.37913
Campylobacter_pinnipediorum_subsp._pinnipediorum-_-CP012546--_RM17260_T	18.5562260769804	0.37913
Campylobacter_portucalensis-_-MN417497--_FMV-PI01_T	18.5562260769804	0.34238
Campylobacter_rectus-_-AB595133--_JCM_6301_T	18.5562260769804	0.39232
Campylobacter_showae-_-DQ174155--_CCUG_30254_T	18.5562260769804	0.40388
Campylobacter_sputorum_subsp._bubulus-_-DQ174151--_NCTC_11367_T	18.5562260769804	0.46781
Campylobacter_sputorum_subsp._sputorum-_-X67775--_biovar_sputorum-LMG_7795_T	18.5562260769804	0.46921
Campylobacter_subantarcticus-_-AM933371--_LMG_24377_T	18.5562260769804	0.494
Campylobacter_suis-_-LR989049--_LMG8286_T	18.5562260769804	0.38938
Campylobacter_taeniopygiae-_-MK458935--_MIT10-5678T	18.5562260769804	0.50253
Campylobacter_troglodytis-_-HQ864828--_MIT_05-9149_/type_materialtype_strain_of_Campylobacter_troglodytis_/notetype_strain_of_Campylobacter_troglodytisT	18.5562260769804	0.5828
Campylobacter_upsaliensis-_-AY621113--_ATCC_43954_T	18.5562260769804	0.542
Campylobacter_ureolyticus-_-ARGD01000016--_DSM_20703_T	18.5562260769804	0.38818
Campylobacter_volucris-_-FM883694--_LMG_24380_T	18.5562260769804	0.49829
Campylobacter_vulpis-_-KU855045--_251_T	18.5562260769804	0.53776
Candidimonas_bauzanensis-_-GQ246953--_BZ59_T	8.7278814266262	0.22967
Candidimonas_humi-_-FN556192--_SC-092_T	8.7278814266262	0.23344
Candidimonas_nitroreducens-_-FN556191--_SC-089_T	8.7278814266262	0.2299
Canibacter_oris-_-HG326599--__IMMIB_Q2029717_T	8.38833190438464	0.223361
Canibacter_zhoujuaniae-_-MN826686--_ZJ784T	8.38833190438464	0.214081
Canibacter_zhuwentaonis-_-MZ227580--_lx-72T	8.38833190438464	0.248701
Canicola_haemoglobinophilus-_-AY362907--_CCUG_3714_T	2.90398056351063	0.306291
Capillibacterium_thermochitinicola-_-MN602556--_UUS1-1_T	19.3941365293806	0.429211
Capillimicrobium_parvum-_-OK489469--_0166_1T	18.9908798773937	0.428972
Capnocytophaga_canimorsus-_-X97246--_ATCC_35979_T	18.9908798773937	0.88386
Capnocytophaga_canis-_-GQ167580--_CcD38_T	18.9908798773937	0.87222
Capnocytophaga_catalasegens-_-AB623212--_KC07084T	18.9908798773937	0.90235
Capnocytophaga_cynodegmi-_-AY643076--_CIP_103937_T	18.9908798773937	0.87882
Capnocytophaga_felis-_-LC411961--_KC07070_T	18.9908798773937	0.87452
Capnocytophaga_gingivalis-_-X67608--_ATCC_33624_T	18.9908798773937	0.86705
Capnocytophaga_granulosa-_-ADDA01000024--_ATCC_51502_T	18.9908798773937	0.87627
Capnocytophaga_haemolytica-_-CP014227--_CCUG_32990_n_T	18.9908798773937	0.9162
Capnocytophaga_leadbetteri-_-DQ009623--_AHN8855_T	18.9908798773937	0.88703
Capnocytophaga_ochracea-_-CP001632--_DSM_7271_T	18.9908798773937	0.90046
Capnocytophaga_periodontitidis-_-MW341441--_p1a2_T	18.9908798773937	0.89548
Capnocytophaga_sputigena-_-X67609--_ATCC_33612_T	18.9908798773937	0.91119
Caproicibacter_fermentans-_-MN851263--_EA1_T	19.3941365293806	0.485781
Caproicibacterium_amylolyticum-_-MT875034--_LBM18003_T	19.3941365293806	0.50719
Caproicibacterium_lactatifermentans-_-MT580120--_LBM19010T	19.3941365293806	0.51717
Caproiciproducens_galactitolivorans-_-FJ805840--_BS-1_T	19.3941365293806	0.46973
Capsulimonas_corticalis-_-LC318429--_AX-7_T	18.9908798773937	0.545491
Carboxydocella_manganica-_-GU584133--_SLM61_T	19.3941365293806	0.39026
Carboxydocella_sporoproducens-_-AY673988--_Kar_T	19.3941365293806	0.40765
Carboxydocella_thermautotrophica-_-AY061974--_41_T	19.3941365293806	0.39291
Carboxydothermus_ferrireducens-_-U76363--_JW/AS-Y7_T	18.9908798773937	0.510191
Carboxydothermus_hydrogenoformans-_-CP000141--_Z-2901_T	18.9908798773937	0.499811
Carboxydothermus_islandicus-_-GQ324698--_SET_IS-9_T	18.9908798773937	0.513521
Carboxydothermus_pertinax-_-AB573431--_Ug1_T	18.9908798773937	0.537011
Carboxydothermus_siderophilus-_-EF542810--_1315_T	18.9908798773937	0.529161
Carboxylicivirga_flava-_-KR809872--_Q15_T	18.9908798773937	0.78314
Carboxylicivirga_linearis-_-KP172527--_FB218_T	18.9908798773937	0.79122
Carboxylicivirga_marina-_-MW532703--_N1Y132T	18.9908798773937	0.76568
Carboxylicivirga_mesophila-_-JQ672625--_MEBiC_07026_T	18.9908798773937	0.77983
Carboxylicivirga_sediminis-_-KY800901--_JR1_T	18.9908798773937	0.76071
Carboxylicivirga_taeanensis-_-KF620113--_MEBiC_08903_T	18.9908798773937	0.76455
Cardiobacterium_hominis-_-ACKY01000036--_ATCC_15826_T	8.7278814266262	0.28211
Cardiobacterium_valvarum-_-AF506987--_MDA3079_T	8.7278814266262	0.27653
Carideicomes_alvinocaridis-_-MH997491--_SCR17_T	18.5562260769804	0.721961
Carnimonas_nigrificans-_-Y13299--_CTCBS1_T	6.53582616274801	0.242331
Carnobacterium_antarcticum-_-MG734178--_CP1_T	15.7681465373636	0.14354
Carnobacterium_divergens-_-M58816--_DSM_20623_T	15.7681465373636	0.12054
Carnobacterium_funditum-_-S86170--_pf3_T	15.7681465373636	0.12377
Carnobacterium_gallinarum-_-AJ387905--_DSM_4847-T--_NCFB_2766-T-_T	15.7681465373636	0.12752
Carnobacterium_iners-_-HE583595--_LMG_26642_=_TM377_=_R-36997_T	15.7681465373636	0.10373
Carnobacterium_inhibens_subsp._gilichinskyi-_-Z73313--_K1_T	15.7681465373636	0.10034
Carnobacterium_inhibens_subsp._inhibens-_-JQIV01000006--_K1_T	15.7681465373636	0.10997
Carnobacterium_jeotgali-_-EU817500--_MS3_T	15.7681465373636	0.09835
Carnobacterium_maltaromaticum-_-M58825--_DSM_20342_T	15.7681465373636	0.12134
Carnobacterium_mobile-_-AB083414--_DSM_4848_T	15.7681465373636	0.14326
Carnobacterium_pleistocenium-_-AF450136--_FTR1_T	15.7681465373636	0.10033
Carnobacterium_viridans-_-AF425608--_MPL-11_T	15.7681465373636	0.09965
Caryophanon_latum-_-X70314--_NCIMB_9533_T	27.7066752749317	0.32635
Caryophanon_tenue-_-X70315--_NCDO_2324_T	27.7066752749317	0.32568
Casimicrobium_huifangae-_-MN135307--_SJ-1_T	8.7278814266262	0.24109
Castellaniella_caeni-_-AB166879--_Ho-11_T	8.7278814266262	0.26382
Castellaniella_daejeonensis-_-GQ241321--_MJ06_T	8.7278814266262	0.25192
Castellaniella_defragrans-_-AJ005447--_54Pin_T	8.7278814266262	0.25191
Castellaniella_denitrificans-_-U82826--_NKNTAU_T	8.7278814266262	0.25537
Castellaniella_fermenti-_-KX988314--_CC-YTH191_T	8.7278814266262	0.29013
Castellaniella_ginsengisoli-_-EU873313--_DCY36_T	8.7278814266262	0.25763
Castellaniella_hirudinis-_-JQ319891--_E103_T	8.7278814266262	0.26567
Catalinimonas_alkaloidigena-_-JN368461--_CNU-914_T	18.9908798773937	0.72535
Catalinimonas_niigatensis-_-AB847959--_A6F-52_T	18.9908798773937	0.71229
Catellatospora_bangladeshensis-_-AB200233--_2-70-23-_T	8.38833190438464	0.30255
Catellatospora_chokoriensis-_-AB200231--_2-25-1-_T	8.38833190438464	0.28549
Catellatospora_citrea_subsp._citrea-_-AF152106--_IMSNU_22008T_T	8.38833190438464	0.2862
Catellatospora_citrea_subsp._methionotrophica-_-AF152107--_IMSNU_22006_T	8.38833190438464	0.29255
Catellatospora_coxensis-_-AB200232--_2-29-17-_T	8.38833190438464	0.2876
Catellatospora_paridis-_-KP208837--_NEAU-CL2_T	8.38833190438464	0.29184
Catellatospora_sichuanensis-_-LC223606--_H14505_T	8.38833190438464	0.2933
Catellatospora_tagetis-_-KJ522750--_NEAU-YJC4_T	8.38833190438464	0.30538
Catellatospora_tritici-_-MZ434949--_NEAU-YM18_T	8.38833190438464	0.2947
Catellatospora_vulcania-_-KF990993--_NEAU-JM1_T	8.38833190438464	0.29184
Catellicoccus_marimammalium-_-AMYT01000015--_M35/04/3_T	15.7681465373636	0.092471
Catelliglobosispora_koreensis-_-ARBL01000033--_DSM_44566_T	8.38833190438464	0.318831
Catenibacillus_scindens-_-FJ711049--_CG19-1_T	19.3941365293806	0.533321
Catenibacterium_mitsuokai-_-AB910738--_JCM_10609_T	27.7066752749317	0.493001
Catenisphaera_adipataccumulans-_-AB537978--_GK12_T	27.7066752749317	0.530301
Catenococcus_thiocycli-_-AF139723--_TG_5-3_T	3.933843631021	0.200151
Catenovulum_agarivorans-_-GQ262000--_YM01_T	6.53582616274801	0.28069
Catenovulum_maritimum-_-KJ659912--_Q1_T	6.53582616274801	0.29189
Catenovulum_sediminis-_-KT932356--_D2_T	6.53582616274801	0.29322
Catenulispora_acidiphila-_-CP001700--_DSM_44928_T	8.38833190438464	0.309411
Catenulispora_fulva-_-FJ796419--_SA-246_T	8.38833190438464	0.276831
Catenulispora_graminis-_-HM748599--_BR-34_T	8.38833190438464	0.269031
Catenulispora_pinisilvae-_-MT785436--_NH11_T	8.38833190438464	0.319271
Catenulispora_pinistramenti-_-MW577118--_NL8T	8.38833190438464	0.318601
Catenulispora_rubra-_-AB180773--_Aac-30_T	8.38833190438464	0.305161
Catenulispora_subtropica-_-AB327248--_TT_99-48_-=_NBRC_103395-_T	8.38833190438464	0.284681
Catenulispora_yoronensis-_-AB327250--_TT_N02-20_-=_NBRC_103397-_T	8.38833190438464	0.274011
Catenuloplanes_atrovinosus-_-AJ294716--_IMSNU_22012T_T	8.38833190438464	0.29946
Catenuloplanes_castaneus-_-AB588634--_JCM_9537_T	8.38833190438464	0.28884
Catenuloplanes_crispus-_-AB024701--_JCM_9312_T	8.38833190438464	0.28245
Catenuloplanes_indicus-_-AJ294717--_IMSNU_22099T_T	8.38833190438464	0.29806
Catenuloplanes_japonicus-_-X93201--_DSM_44102_T	8.38833190438464	0.28884
Catenuloplanes_nepalensis-_-AB523882--_NBRC_15583_T	8.38833190438464	0.28458
Catenuloplanes_niger-_-AB523881--_NBRC_14177_T	8.38833190438464	0.29664
Catonella_morbi-_-X87151--_ATCC_51271_T	19.3941365293806	0.601371
Caulifigura_coniformis-_-MK554532--_Pan44_T	19.3941365293806	0.626751
Caulobacter_daechungensis-_-JX861096--_H-E3-2_T	18.5562260769804	0.64059
Caulobacter_flavus-_-CP026100--_RHGG3_n_T	18.5562260769804	0.6933
Caulobacter_fusiformis-_-AJ227759--_ATCC_15257-T-_T	18.5562260769804	0.63436
Caulobacter_ginsengisoli-_-AB271055--_Gsoil_317_T	18.5562260769804	0.6577
Caulobacter_henricii-_-AJ227758--_ATCC_15253-T-_T	18.5562260769804	0.71575
Caulobacter_hibisci-_-KX263320--_THG-AG3.4_T	18.5562260769804	0.68751
Caulobacter_mirabilis-_-AJ227774--_FWC_38_T	18.5562260769804	0.63147
Caulobacter_profundus-_-KF360052--_DS48-5-2_T	18.5562260769804	0.63172
Caulobacter_rhizosphaerae-_-KX792139--_7F14_T	18.5562260769804	0.6933
Caulobacter_segnis-_-AB023427--_MBIC2835_T	18.5562260769804	0.66934
Caulobacter_soli-_-MT026974--_Ji-3-8_T	18.5562260769804	0.69843
Caulobacter_vibrioides-_-AJ009957--_CB51_T	18.5562260769804	0.66934
Cavicella_subterranea-_-JX458449--_W2.09-231_T	8.42268107127302	0.220871
Caviibacter_abscessus-_-LOQG01000014--_CCUG_39713_T	27.7066752749317	0.529051
Caviibacterium_pharyngocola-_-AJ438685--_CCUG_16493_T	2.90398056351063	0.331711
Cecembia_calidifontis-_-HE806326--_RQ-33_T	18.9908798773937	0.78356
Cecembia_lonarensis-_-FN393747--_LW9T_LTP__T	18.9908798773937	0.77135
Cecembia_rubra-_-KJ361469--_YIM_78110_T	18.9908798773937	0.79353
Cedecea_davisae-_-ATDT01000040--_DSM_4568_T	2.93465224476353	0.08857
Cedecea_lapagei-_-KY797643--_DSM_4587_T	2.93465224476353	0.07969
Cedecea_neteri-_-AB086230--_GTC1717_T	2.93465224476353	0.08598
Celeribacter_arenosi-_-AB564595--_KMM_9024_T	18.5562260769804	0.70843
Celeribacter_baekdonensis-_-HM997022--_L-6_T	18.5562260769804	0.69462
Celeribacter_ethanolicus-_-KT852989--_NH195_T	18.5562260769804	0.74479
Celeribacter_halophilus-_-FJ436725--_ZXM137_T	18.5562260769804	0.75993
Celeribacter_indicus-_-EU440950--_P73_T	18.5562260769804	0.75511
Celeribacter_litoreus-_-OK148577--_ASW11-22_T	18.5562260769804	0.75662
Celeribacter_marinus-_-KF146343--_IMCC12053_T	18.5562260769804	0.71013
Celeribacter_naphthalenivorans-_-KP272156--_EMB201_T	18.5562260769804	0.73815
Celeribacter_neptunius-_-FJ535354--_H_14_T	18.5562260769804	0.70866
Celeribacter_persicus-_-KR349442--_SBU1_T	18.5562260769804	0.74411
Celerinatantimonas_diazotrophica-_-DQ913890--_S-G2-2_T	6.53582616274801	0.31082
Celerinatantimonas_yamalensis-_-FJ039852--_C7-_DSM_21888-_VKM-B-2511_T	6.53582616274801	0.31519
Cellulomonas_aerilata-_-AB910521--_JCM_16376_T	8.38833190438464	0.190411
Cellulomonas_algicola-_-LC361111--_TKZ-21_T	8.38833190438464	0.215971
Cellulomonas_aurantiaca-_-MF115970--_THG-SMD2.3_T	8.38833190438464	0.215971
Cellulomonas_biazotea-_-X79462--_DSM_20112_T	8.38833190438464	0.201841
Cellulomonas_bogoriensis-_-AJ863164--_69B4_T	8.38833190438464	0.204181
Cellulomonas_carbonis-_-HQ702749--_T26_T	8.38833190438464	0.209871
Cellulomonas_cellasea-_-X83804--_DSM_20118T_T	8.38833190438464	0.203221
Cellulomonas_chengniuliangii-_-ON979828--_zg-Y338T	8.38833190438464	0.208141
Cellulomonas_chitinilytica-_-AB268586--_X.bu-b_T	8.38833190438464	0.188371
Cellulomonas_citrea-_-LC191303--_Ao-9_T	8.38833190438464	0.208961
Cellulomonas_composti-_-AB166887--_TR7-06_T	8.38833190438464	0.209651
Cellulomonas_denverensis-_-AY501362--_W6929_T	8.38833190438464	0.152371
Cellulomonas_dongxiuzhuiae-_-MW703818--_zg-ZUI157T	8.38833190438464	0.228721
Cellulomonas_endophytica-_-MK273193--_SYSUP0004_T	8.38833190438464	0.203381
Cellulomonas_fengjieae-_-MW703819--_zg-ZUI188T	8.38833190438464	0.184131
Cellulomonas_fimi-_-CP002666--_ATCC_484_T	8.38833190438464	0.198331
Cellulomonas_flavigena-_-X79463--_NCIMB_8073_T	8.38833190438464	0.218851
Cellulomonas_fulva-_-MT776692--_DKR-3T	8.38833190438464	0.230971
Cellulomonas_gelida-_-X83800--_DSM_20111T_T	8.38833190438464	0.218141
Cellulomonas_hominis-_-X82598--_CE40_-cdc_group_A-3-_T	8.38833190438464	0.164601
Cellulomonas_humilata-_-X82449--_NCTC_25174_T	8.38833190438464	0.196991
Cellulomonas_iranensis-_-AF064702--_O_T	8.38833190438464	0.207101
Cellulomonas_marina-_-JF346422--_FXJ8.089_T	8.38833190438464	0.204751
Cellulomonas_massiliensis-_-JN657218--_JC225_T	8.38833190438464	0.212461
Cellulomonas_oligotrophica-_-AB602499--_Kc5_T	8.38833190438464	0.206081
Cellulomonas_pakistanensis-_-AB618146--_NCCP-11_T	8.38833190438464	0.167321
Cellulomonas_palmilytica-_-MT757389--_EW123T	8.38833190438464	0.238841
Cellulomonas_persica-_-AB695191--_JCM_18111_T	8.38833190438464	0.212501
Cellulomonas_phragmiteti-_-AM902253--_KB23__T	8.38833190438464	0.223331
Cellulomonas_rhizosphaerae-_-MG271811--_NEAU-TCZ24_T	8.38833190438464	0.173411
Cellulomonas_shaoxiangyii-_-MK761147--_Z28_T	8.38833190438464	0.213201
Cellulomonas_soli-_-AB602498--_Kc1_T	8.38833190438464	0.203881
Cellulomonas_telluris-_-MH234381--_CPCC_204705_T	8.38833190438464	0.214591
Cellulomonas_terrae-_-AY884570--_DB5_T	8.38833190438464	0.201131
Cellulomonas_uda-_-X83801--_DSM_20107T_T	8.38833190438464	0.223171
Cellulomonas_wangleii-_-MW857092--_zg-ZUI222T	8.38833190438464	0.220281
Cellulomonas_wangsupingiae-_-ON974316--_zg-Y908T	8.38833190438464	0.214611
Cellulomonas_xiejunii-_-ON974308--_zg-B89T	8.38833190438464	0.221691
Cellulomonas_xylanilytica-_-AY303668--_XIL11_T	8.38833190438464	0.194031
Cellulophaga_algicola-_-CP002453--_DSM_14237_T	18.9908798773937	0.84818
Cellulophaga_baltica-_-CP009887--_NN016038_n_T	18.9908798773937	0.84888
Cellulophaga_fucicola-_-AJ005973--_NN015860__T	18.9908798773937	0.81353
Cellulophaga_geojensis-_-HQ596527--_M-M6_T	18.9908798773937	0.82489
Cellulophaga_lytica-_-CP002534--_DSM_7489_T	18.9908798773937	0.827
Cellulophaga_pacifica-_-AB681468--_NBRC_101531_T	18.9908798773937	0.83608
Cellulophaga_tyrosinoxydans-_-EU443205--_EM41_T	18.9908798773937	0.83386
Cellulosibacter_alkalithermophilus-_-FJ815191--_A6_T	19.3941365293806	0.490651
Cellulosilyticum_lentocellum-_-CP002582--_DSM_5427_T	19.3941365293806	0.58809
Cellulosilyticum_ruminicola-_-EF382648--_H1_T	19.3941365293806	0.58663
Cellulosimicrobium_cellulans-_-X83809--_DSM_43879_T	8.38833190438464	0.194851
Cellulosimicrobium_composti-_-MN698721--_BIT-GX5_T	8.38833190438464	0.189911
Cellulosimicrobium_fucosivorans-_-JAAFAN010000001--_SE3T	8.38833190438464	0.189211
Cellulosimicrobium_funkei-_-AY501364--_W6122_T	8.38833190438464	0.189211
Cellulosimicrobium_marinum-_-LC042213--_RS-7-4_T	8.38833190438464	0.181441
Cellulosimicrobium_protaetiae-_-MK966391--_BI34_T	8.38833190438464	0.198371
Cellulosimicrobium_terreum-_-EF076760--_DS-61_T	8.38833190438464	0.189821
Cellvibrio_diazotrophicus-_-JQ922426--_E50_T	6.53582616274801	0.32327
Cellvibrio_fibrivorans-_-AJ289164--_R4079_T	6.53582616274801	0.39066
Cellvibrio_fontiphilus-_-LT223125--_MVW-40_T	6.53582616274801	0.3605
Cellvibrio_fulvus-_-AF448514--_NCIMB_8634_T	6.53582616274801	0.40045
Cellvibrio_gandavensis-_-AJ289162--_R4069_T	6.53582616274801	0.32671
Cellvibrio_japonicus-_-AF452103--_NCIMB_10462-_NCDO_2697_T	6.53582616274801	0.36393
Cellvibrio_mixtus_subsp._mixtus-_-AF448515--_ACM_2601_T	6.53582616274801	0.35142
Cellvibrio_ostraviensis-_-AJ493583--_LMG_19434_T	6.53582616274801	0.38997
Cellvibrio_polysaccharolyticus-_-MF471354--_Ka43_T	6.53582616274801	0.32651
Cellvibrio_vulgaris-_-AF448513--_NCIMB_8633_T	6.53582616274801	0.36413
Cellvibrio_zantedeschiae-_-HE997062--_TPY-10_T	6.53582616274801	0.36767
Centipeda_periodontii-_-AJ010963--_DSM_2778-T-_T	19.3941365293806	0.583711
Cephalothrix_komarekiana-_-KJ994514--_CCIBt_3277_T	18.9908798773937	0.57278
Cephalothrix_lacustris-_-KJ994513--_CCIBt_3261_T	18.9908798773937	0.57998
Cephaloticoccus_capnophilus-_-KM066003--_CV41_T	19.3941365293806	0.68673
Cephaloticoccus_primus-_-KM066004--_CAG34_T	19.3941365293806	0.69085
Cerasibacillus_quisquiliarum-_-AB681785--_NBRC_102429_T	27.7066752749317	0.2909
Cerasibacillus_terrae-_-MK335900--_CC-CFT480_T	27.7066752749317	0.283
Cerasicoccus_arenae-_-AB292183--_YM26-026_T	19.3941365293806	0.719561
Cereibacter_alkalitolerans-_-LN810645--_JA916_T	18.5562260769804	0.6824
Cereibacter_azotoformans-_-AB607332--_JCM_9340_T	18.5562260769804	0.68324
Cereibacter_changlensis-_-AM399030--_JA139_T	18.5562260769804	0.70644
Cereibacter_johrii-_-AM398152--_JA192_=_J5Br_T	18.5562260769804	0.66703
Cereibacter_ovatus-_-AM690348--_JA234_T	18.5562260769804	0.68692
Cereibacter_sphaeroides-_-X53853--_2.4.1_T	18.5562260769804	0.66702
