Attribute_group	Rank	Fold	Attribute	PosNeg	n
habitat	strain	Fold6	aquatic biome--FALSE	FN	0
habitat	strain	Fold6	aquatic biome--FALSE	TN	18
habitat	strain	Fold6	aquatic biome--TRUE	TP	18
habitat	strain	Fold6	aquatic biome--TRUE	FP	0
habitat	strain	Fold6	aquatic biome--TRUE	FN	0
habitat	strain	Fold6	aquatic biome--TRUE	TN	2
habitat	strain	Fold7	aquatic biome--FALSE	TP	15
habitat	strain	Fold7	aquatic biome--FALSE	FP	0
habitat	strain	Fold7	aquatic biome--FALSE	FN	0
habitat	strain	Fold7	aquatic biome--FALSE	TN	18
habitat	strain	Fold7	aquatic biome--TRUE	TP	17
habitat	strain	Fold7	aquatic biome--TRUE	FP	0
habitat	strain	Fold7	aquatic biome--TRUE	FN	1
habitat	strain	Fold7	aquatic biome--TRUE	TN	2
habitat	strain	Fold8	aquatic biome--FALSE	TP	17
habitat	strain	Fold8	aquatic biome--FALSE	FP	0
habitat	strain	Fold8	aquatic biome--FALSE	FN	0
habitat	strain	Fold8	aquatic biome--FALSE	TN	18
habitat	strain	Fold8	aquatic biome--TRUE	TP	18
habitat	strain	Fold8	aquatic biome--TRUE	FP	0
habitat	strain	Fold8	aquatic biome--TRUE	FN	0
habitat	strain	Fold8	aquatic biome--TRUE	TN	2
habitat	strain	Fold9	aquatic biome--FALSE	TP	17
habitat	strain	Fold9	aquatic biome--FALSE	FP	0
habitat	strain	Fold9	aquatic biome--FALSE	FN	0
habitat	strain	Fold9	aquatic biome--FALSE	TN	18
habitat	strain	Fold9	aquatic biome--TRUE	TP	18
habitat	strain	Fold9	aquatic biome--TRUE	FP	0
habitat	strain	Fold9	aquatic biome--TRUE	FN	0
habitat	strain	Fold9	aquatic biome--TRUE	TN	2
habitat	strain	Fold1	colonization of host--FALSE	TP	44
habitat	strain	Fold1	colonization of host--FALSE	FP	0
habitat	strain	Fold1	colonization of host--FALSE	FN	0
habitat	strain	Fold1	colonization of host--FALSE	TN	47
habitat	strain	Fold1	colonization of host--TRUE	TP	45
habitat	strain	Fold1	colonization of host--TRUE	FP	0
habitat	strain	Fold1	colonization of host--TRUE	FN	2
habitat	strain	Fold1	colonization of host--TRUE	TN	2
habitat	strain	Fold10	colonization of host--FALSE	TP	45
habitat	strain	Fold10	colonization of host--FALSE	FP	0
habitat	strain	Fold10	colonization of host--FALSE	FN	0
habitat	strain	Fold10	colonization of host--FALSE	TN	47
habitat	strain	Fold10	colonization of host--TRUE	TP	47
habitat	strain	Fold10	colonization of host--TRUE	FP	0
habitat	strain	Fold10	colonization of host--TRUE	FN	0
habitat	strain	Fold10	colonization of host--TRUE	TN	2
habitat	strain	Fold2	colonization of host--FALSE	TP	44
habitat	strain	Fold2	colonization of host--FALSE	FP	0
habitat	strain	Fold2	colonization of host--FALSE	FN	0
habitat	strain	Fold2	colonization of host--FALSE	TN	47
habitat	strain	Fold2	colonization of host--TRUE	TP	45
habitat	strain	Fold2	colonization of host--TRUE	FP	0
habitat	strain	Fold2	colonization of host--TRUE	FN	2
habitat	strain	Fold2	colonization of host--TRUE	TN	2
habitat	strain	Fold3	colonization of host--FALSE	TP	44
habitat	strain	Fold3	colonization of host--FALSE	FP	0
habitat	strain	Fold3	colonization of host--FALSE	FN	0
habitat	strain	Fold3	colonization of host--FALSE	TN	47
habitat	strain	Fold3	colonization of host--TRUE	TP	45
habitat	strain	Fold3	colonization of host--TRUE	FP	0
habitat	strain	Fold3	colonization of host--TRUE	FN	2
habitat	strain	Fold3	colonization of host--TRUE	TN	2
habitat	strain	Fold4	colonization of host--FALSE	TP	45
habitat	strain	Fold4	colonization of host--FALSE	FP	0
habitat	strain	Fold4	colonization of host--FALSE	FN	0
habitat	strain	Fold4	colonization of host--FALSE	TN	47
habitat	strain	Fold4	colonization of host--TRUE	TP	46
habitat	strain	Fold4	colonization of host--TRUE	FP	0
habitat	strain	Fold4	colonization of host--TRUE	FN	1
habitat	strain	Fold4	colonization of host--TRUE	TN	2
habitat	strain	Fold5	colonization of host--FALSE	TP	45
habitat	strain	Fold5	colonization of host--FALSE	FP	0
habitat	strain	Fold5	colonization of host--FALSE	FN	0
habitat	strain	Fold5	colonization of host--FALSE	TN	47
habitat	strain	Fold5	colonization of host--TRUE	TP	46
habitat	strain	Fold5	colonization of host--TRUE	FP	0
habitat	strain	Fold5	colonization of host--TRUE	FN	1
habitat	strain	Fold5	colonization of host--TRUE	TN	2
habitat	strain	Fold6	colonization of host--FALSE	TP	46
habitat	strain	Fold6	colonization of host--FALSE	FP	0
habitat	strain	Fold6	colonization of host--FALSE	FN	0
habitat	strain	Fold6	colonization of host--FALSE	TN	47
habitat	strain	Fold6	colonization of host--TRUE	TP	46
habitat	strain	Fold6	colonization of host--TRUE	FP	0
habitat	strain	Fold6	colonization of host--TRUE	FN	1
habitat	strain	Fold6	colonization of host--TRUE	TN	2
habitat	strain	Fold7	colonization of host--FALSE	TP	44
habitat	strain	Fold7	colonization of host--FALSE	FP	0
habitat	strain	Fold7	colonization of host--FALSE	FN	0
habitat	strain	Fold7	colonization of host--FALSE	TN	47
habitat	strain	Fold7	colonization of host--TRUE	TP	45
habitat	strain	Fold7	colonization of host--TRUE	FP	0
habitat	strain	Fold7	colonization of host--TRUE	FN	2
habitat	strain	Fold7	colonization of host--TRUE	TN	2
habitat	strain	Fold8	colonization of host--FALSE	TP	45
habitat	strain	Fold8	colonization of host--FALSE	FP	0
habitat	strain	Fold8	colonization of host--FALSE	FN	0
habitat	strain	Fold8	colonization of host--FALSE	TN	47
habitat	strain	Fold8	colonization of host--TRUE	TP	45
habitat	strain	Fold8	colonization of host--TRUE	FP	0
habitat	strain	Fold8	colonization of host--TRUE	FN	2
habitat	strain	Fold8	colonization of host--TRUE	TN	2
habitat	strain	Fold9	colonization of host--FALSE	TP	44
habitat	strain	Fold9	colonization of host--FALSE	FP	0
habitat	strain	Fold9	colonization of host--FALSE	FN	0
habitat	strain	Fold9	colonization of host--FALSE	TN	47
habitat	strain	Fold9	colonization of host--TRUE	TP	44
habitat	strain	Fold9	colonization of host--TRUE	FP	0
habitat	strain	Fold9	colonization of host--TRUE	FN	3
habitat	strain	Fold9	colonization of host--TRUE	TN	2
habitat	strain	Fold1	multiple--FALSE	TP	30
habitat	strain	Fold1	multiple--FALSE	FP	0
habitat	strain	Fold1	multiple--FALSE	FN	0
habitat	strain	Fold1	multiple--FALSE	TN	30
habitat	strain	Fold1	multiple--TRUE	TP	30
habitat	strain	Fold1	multiple--TRUE	FP	0
habitat	strain	Fold1	multiple--TRUE	FN	0
habitat	strain	Fold1	multiple--TRUE	TN	1
habitat	strain	Fold10	multiple--FALSE	TP	29
habitat	strain	Fold10	multiple--FALSE	FP	0
habitat	strain	Fold10	multiple--FALSE	FN	0
habitat	strain	Fold10	multiple--FALSE	TN	29
habitat	strain	Fold10	multiple--TRUE	TP	29
habitat	strain	Fold10	multiple--TRUE	FP	0
habitat	strain	Fold10	multiple--TRUE	FN	0
habitat	strain	Fold10	multiple--TRUE	TN	1
habitat	strain	Fold2	multiple--FALSE	TP	30
habitat	strain	Fold2	multiple--FALSE	FP	0
habitat	strain	Fold2	multiple--FALSE	FN	0
habitat	strain	Fold2	multiple--FALSE	TN	30
habitat	strain	Fold2	multiple--TRUE	TP	30
habitat	strain	Fold2	multiple--TRUE	FP	0
habitat	strain	Fold2	multiple--TRUE	FN	0
habitat	strain	Fold2	multiple--TRUE	TN	1
habitat	strain	Fold3	multiple--FALSE	TP	30
habitat	strain	Fold3	multiple--FALSE	FP	0
habitat	strain	Fold3	multiple--FALSE	FN	0
habitat	strain	Fold3	multiple--FALSE	TN	30
habitat	strain	Fold3	multiple--TRUE	TP	30
habitat	strain	Fold3	multiple--TRUE	FP	0
habitat	strain	Fold3	multiple--TRUE	FN	0
habitat	strain	Fold3	multiple--TRUE	TN	1
habitat	strain	Fold4	multiple--FALSE	TP	30
habitat	strain	Fold4	multiple--FALSE	FP	0
habitat	strain	Fold4	multiple--FALSE	FN	0
habitat	strain	Fold4	multiple--FALSE	TN	30
habitat	strain	Fold4	multiple--TRUE	TP	30
habitat	strain	Fold4	multiple--TRUE	FP	0
habitat	strain	Fold4	multiple--TRUE	FN	0
habitat	strain	Fold4	multiple--TRUE	TN	2
habitat	strain	Fold5	multiple--FALSE	TP	27
habitat	strain	Fold5	multiple--FALSE	FP	0
habitat	strain	Fold5	multiple--FALSE	FN	0
habitat	strain	Fold5	multiple--FALSE	TN	30
habitat	strain	Fold5	multiple--TRUE	TP	29
habitat	strain	Fold5	multiple--TRUE	FP	0
habitat	strain	Fold5	multiple--TRUE	FN	1
habitat	strain	Fold5	multiple--TRUE	TN	1
habitat	strain	Fold6	multiple--FALSE	TP	29
habitat	strain	Fold6	multiple--FALSE	FP	0
habitat	strain	Fold6	multiple--FALSE	FN	0
habitat	strain	Fold6	multiple--FALSE	TN	30
habitat	strain	Fold6	multiple--TRUE	TP	30
habitat	strain	Fold6	multiple--TRUE	FP	0
habitat	strain	Fold6	multiple--TRUE	FN	0
habitat	strain	Fold6	multiple--TRUE	TN	2
habitat	strain	Fold7	multiple--FALSE	TP	29
habitat	strain	Fold7	multiple--FALSE	FP	0
habitat	strain	Fold7	multiple--FALSE	FN	0
habitat	strain	Fold7	multiple--FALSE	TN	29
habitat	strain	Fold7	multiple--TRUE	TP	29
habitat	strain	Fold7	multiple--TRUE	FP	0
habitat	strain	Fold7	multiple--TRUE	FN	0
habitat	strain	Fold7	multiple--TRUE	TN	2
habitat	strain	Fold8	multiple--FALSE	TP	29
habitat	strain	Fold8	multiple--FALSE	FP	0
habitat	strain	Fold8	multiple--FALSE	FN	0
habitat	strain	Fold8	multiple--FALSE	TN	29
habitat	strain	Fold8	multiple--TRUE	TP	29
habitat	strain	Fold8	multiple--TRUE	FP	0
habitat	strain	Fold8	multiple--TRUE	FN	0
habitat	strain	Fold8	multiple--TRUE	TN	2
habitat	strain	Fold9	multiple--FALSE	TP	29
habitat	strain	Fold9	multiple--FALSE	FP	0
habitat	strain	Fold9	multiple--FALSE	FN	0
habitat	strain	Fold9	multiple--FALSE	TN	29
habitat	strain	Fold9	multiple--TRUE	TP	29
habitat	strain	Fold9	multiple--TRUE	FP	0
habitat	strain	Fold9	multiple--TRUE	FN	0
habitat	strain	Fold9	multiple--TRUE	TN	2
